# Reference QAOA results — satisfaction fractions and optimised angles
# Source: QOKit max_k_xor_sat module (C++ tensor contraction, double-double precision)
# Convention: phase gate e^{-i*(gamma/2)*Z^k}, mixer Rx(2*beta)
# gamma and beta fields use ; as separator for multiple depth values
# All configurations use clause_sign = +1 (XORSAT)
# Format: k,D,p,ctilde,source,gamma,beta
2,3,1,0.692450089730,qokit-cpp-dd,0.615479708669823,0.392699081584979
5,6,6,0.809911657738,qokit-cpp-dd,0.266227545888978;0.411668841271682;0.430947668302418;0.444982786441546;0.474821046381849;0.532553080136701,0.222638462332499;0.188454965585976;0.181743837616777;0.174988402435641;0.158616308373386;0.0914347403453191
5,6,7,0.820884267151,qokit-cpp-dd,0.255973509531326;0.39769425543539;0.415119836820814;0.423016555406297;0.435230026955707;0.467930130991714;0.529439096644898,0.219866720466644;0.185401939962671;0.179809464987129;0.177776513023359;0.170490606889237;0.152195975739679;0.0842447830245058
5,6,8,0.829810386244,qokit-cpp-dd,0.247770365351063;0.386508351322945;0.403121900499279;0.407928774293331;0.412665199552188;0.42690232826854;0.462931802284597;0.527427776145326,0.217354857024629;0.18244806803454;0.177278089672626;0.176857754864106;0.175309333010083;0.166523741308919;0.146282228923506;0.0782843783953892
5,6,9,0.837213208248,qokit-cpp-dd,0.241082601580578;0.377257541102362;0.393578227686563;0.396706952071603;0.397788070875568;0.403200232986181;0.420301377275831;0.459456346860935;0.526228713321585,0.215067331684934;0.179730947398889;0.174659663874654;0.175043055287494;0.175365963356258;0.173236418535612;0.162832100532902;0.140782199305112;0.073221376079155
5,6,10,0.843453511998,qokit-cpp-dd,0.235556473977457;0.369456008801645;0.385601352327169;0.387950719437351;0.38686287417536;0.388270546271969;0.395248430836669;0.415206749124806;0.457227290687803;0.525697183387781,0.213047144199372;0.177210884012065;0.172138284992602;0.172868211053239;0.174245792567698;0.174175115884227;0.171212392097178;0.159188118917165;0.13559321105945;0.0688452020060318
5,6,11,0.848787173195,qokit-cpp-dd,0.230745781043774;0.362711396400805;0.379038302551354;0.380738926254412;0.378436537639278;0.377531220400134;0.380255012278752;0.388787039939416;0.411515366601174;0.456243216647742;0.52590125651218,0.211168856536101;0.17498376201408;0.16982835072419;0.170660917012458;0.172592878189232;0.173819874883268;0.173031837164469;0.169161200189744;0.155626875295886;0.130647812436884;0.0649022692922891
5,6,12,0.853399348569,qokit-cpp-dd,0.226585179973238;0.356752125693593;0.373185776620973;0.374653424776297;0.371532005133687;0.369171476147236;0.369406542902025;0.373466120412229;0.383545281381908;0.408872310213263;0.455934900911751;0.526485777496926,0.209484256543479;0.172897764791109;0.167652778385544;0.168514543398607;0.170670529818168;0.172606521877268;0.173323494311219;0.171685579585571;0.166955697420852;0.152016630328075;0.125950389246637;0.0614334891455458
5,6,13,0.857426480348,qokit-cpp-dd,0.2227993237635;0.351164075100556;0.367675765248574;0.368940047248559;0.365409267951714;0.362191376309691;0.360769969354187;0.362044148813861;0.367506442997503;0.379144958933297;0.406715872970658;0.455998920366807;0.527204064951171,0.207811890380914;0.170865031584644;0.165470899795164;0.166285684944892;0.168588834708725;0.170878107321048;0.17238507969369;0.172399504162476;0.169981477329552;0.164387746983255;0.148160787321788;0.121212404920866;0.058149545803674
5,6,14,0.860970520224,qokit-cpp-dd,0.219495564389624;0.345910759632122;0.362598710663154;0.363691673784235;0.35989018692504;0.356163893461523;0.353707383007654;0.353107387498599;0.355485762200834;0.362385610775067;0.37542768298091;0.405068492157716;0.456389320682706;0.528035751692208,0.206350712553989;0.168886049433305;0.163312912123918;0.164037034632796;0.166400890048116;0.168909026362229;0.17089720268023;0.171840094368313;0.171186803735053;0.167964125830873;0.161579391956336;0.144179946524033;0.116563106489794;0.0551260884489028
5,6,15,0.864103432614,qokit-cpp-dd,0.216191805015747;0.340935952177195;0.357471295825445;0.358516722696584;0.354525795933994;0.350499554771565;0.347532028231147;0.346044801152066;0.346391258708063;0.349954200152515;0.358066810706945;0.372597504945429;0.404003334524443;0.456842761916482;0.528867438433245,0.204889534727063;0.16698103932831;0.161206068886931;0.161827239738208;0.164178256443801;0.166783614187846;0.168996865142176;0.170352217354853;0.17072278181261;0.169399352542446;0.165494772316056;0.15826854302763;0.140008117831045;0.112146071069623;0.0521026310941316
5,6,16,0.866871530859,qokit-cpp-dd,0.212887134881389;0.336663222460299;0.352259256340823;0.353474905926419;0.349067036898503;0.345101881017776;0.341707215736345;0.339915971611321;0.339386178226968;0.340760200213406;0.345128737463609;0.354833688022189;0.370537242926512;0.403315651540745;0.457303282234694;0.529699160829365,0.203270570811322;0.164955465364768;0.159196823072684;0.159637151174931;0.162008061224801;0.164589257171654;0.166952069652096;0.168419241569376;0.16921699797193;0.16893961915706;0.16731276153953;0.162258460844381;0.154691277098711;0.135727749246725;0.107961328705192;0.0490794443313599
5,7,1,0.646186354604,qokit-cpp-dd,0.43825481567309,0.200084751092797
5,7,2,0.700817885195,qokit-cpp-dd,0.344171481513428;0.520136784166724,0.227497788895645;0.14857400073349
5,7,3,0.734428782289,qokit-cpp-dd,0.300687641704883;0.455311290662327;0.503328927197408,0.231203680639993;0.186419911539199;0.125710780086537
5,7,4,0.757393334612,qokit-cpp-dd,0.2750751332347;0.416279038967513;0.448143927661637;0.493355060489693,0.228518035649193;0.191678052324288;0.17234203202596;0.110680338074725
5,7,5,0.774382303360,qokit-cpp-dd,0.257678489833133;0.393043534022127;0.412723465755738;0.439283052041342;0.486116425057925,0.225651128922522;0.190812952483047;0.179935873704349;0.163454174928361;0.0995298987424416
5,7,6,0.787526178705,qokit-cpp-dd,0.245239896533198;0.376364803192175;0.39199222173413;0.403969145455168;0.430861028208;0.481157531365275,0.22287570734337;0.188156068587877;0.180882136405014;0.173719431818126;0.156185601059719;0.0906649893033075
5,7,7,0.798020135920,qokit-cpp-dd,0.23574754654163;0.363520197792863;0.37750806064878;0.383951361028321;0.394436019825228;0.424398456335931;0.477823010438062,0.220220410683944;0.185264496849449;0.179261146069052;0.176696683727892;0.169084786931466;0.14963449293633;0.083424679729983
5,7,8,0.806602499867,qokit-cpp-dd,0.228179577745795;0.353255360088423;0.366520408197932;0.370187135756295;0.374219447214776;0.386484749918021;0.419763801327153;0.475622781372112,0.217790573158986;0.182432690034465;0.176904155454965;0.17618923026312;0.174060622899805;0.164960228422145;0.14359648242664;0.0773914770742558
5,7,9,0.813756311043,qokit-cpp-dd,0.222047068291224;0.344771783162175;0.357785503193712;0.359949049173528;0.360614892730739;0.365601296357005;0.380219522096539;0.416620731797346;0.474234918099591,0.215570979205743;0.179807526015471;0.174420979442634;0.174550040367748;0.174602387660037;0.171842138340512;0.161078967436462;0.137956149595718;0.0722633048699272
5,7,10,0.819814333551,qokit-cpp-dd,0.216880626439763;0.337610834038121;0.350545140521219;0.351904167377344;0.350688818264741;0.35188275254794;0.358481241976255;0.375459159684371;0.414664657835279;0.473505661489325,0.213545239153639;0.177392362796218;0.172002306941668;0.172518428752872;0.173709176931846;0.173320142254199;0.169684361827956;0.157250342472603;0.132659303789756;0.067790367262869
5,7,11,0.825012877247,qokit-cpp-dd,0.212660935481983;0.331542596597667;0.344342355797189;0.345344498485067;0.34295688294933;0.342018308998529;0.344421941666093;0.352730237980875;0.371895623552496;0.413590012081408;0.473286042546791,0.211834261567745;0.175143766137581;0.169721917259133;0.17038011309054;0.172142506899986;0.173197780508246;0.172025866013342;0.167434425806125;0.153448682028398;0.127661808782096;0.0639019650945547
5,7,12,0.829524115129,qokit-cpp-dd,0.208709409425736;0.325906189431819;0.339103347953735;0.339727396926113;0.336621437776935;0.334421339802658;0.334511888132455;0.338242453505964;0.348066673849599;0.369379726272286;0.413145561162341;0.473527950165073,0.210039955702945;0.173107146088812;0.167643897669375;0.168287454506758;0.170345954228592;0.172118934753141;0.172667173023596;0.170559118189205;0.165103206791552;0.149699631167026;0.122910937015037;0.0603978420270843
5,7,13,0.833475545410,qokit-cpp-dd,0.205047171373281;0.320527843468417;0.334058871084985;0.334563172933426;0.331038740849854;0.328063340613611;0.326679741700679;0.327681172293707;0.332782428264334;0.344208460953331;0.367268414499291;0.413147381484178;0.473817673952694,0.20825663647731;0.171073612435036;0.165478025169154;0.166127126022102;0.168298672257119;0.170483209820947;0.17183303278212;0.171638042794886;0.168683945872228;0.162308867384092;0.145657507200756;0.118144678986777;0.0571073750292722
5,7,14,0.836962425858,qokit-cpp-dd,0.201658615774281;0.315411018754218;0.329225054654552;0.32971070064093;0.32598245023884;0.322510111772521;0.320258694169125;0.319561309987675;0.321528308094515;0.328062045714924;0.340989082057968;0.36566511224684;0.413409601837243;0.474171283446222,0.20653976400539;0.169070849793632;0.163308439167097;0.163906747568978;0.166139061287713;0.168527645600629;0.170362245857842;0.171110226626539;0.170222718023642;0.166388991335897;0.15913053124245;0.14143730926387;0.113464208258577;0.0540059958650738
5,7,15,0.840051230978,qokit-cpp-dd,0.19827006017528;0.310541089627903;0.32431037871447;0.324866223717889;0.321042627238407;0.317311838810057;0.314581491229397;0.31314026245612;0.313270507572223;0.316398645073739;0.324199379539255;0.338462307438138;0.364594816453107;0.413684877781803;0.474524892939749,0.20482289153347;0.167108928605012;0.161186516982368;0.161708137309168;0.163944726041896;0.166426333702391;0.168475935536958;0.169639439702262;0.169793833086104;0.168179086277334;0.163589247310816;0.155505682902847;0.13708560481518;0.10900932203952;0.0509046167008753
5,7,16,0.842782249944,qokit-cpp-dd,0.194880220175842;0.306435404823646;0.319323888521448;0.320115520903156;0.315967875793684;0.31236272936519;0.309249540156835;0.307492861826971;0.306900876941122;0.308012022400368;0.312173220457931;0.321078865556367;0.336715824917394;0.363834644900645;0.413905391500833;0.474878574034123,0.202976606694504;0.165033586936232;0.159155642957215;0.15952527132988;0.161788387429665;0.164265746850059;0.166451707926972;0.167715621023794;0.168315069047717;0.167741322961837;0.165768494236005;0.160068949395374;0.151656556989857;0.132667739143633;0.104774402161825;0.0478036167865487
5,8,1,0.636280516324,qokit-cpp-dd,0.408801225144891,0.200416366079221
5,8,2,0.687409024563,qokit-cpp-dd,0.320947230218651;0.482265361540957,0.227050761624762;0.148559389056885
5,8,3,0.718981135136,qokit-cpp-dd,0.280349767254378;0.422105865067078;0.464744196693077,0.230896221382319;0.185388150727795;0.12554011423436
5,8,4,0.740668996436,qokit-cpp-dd,0.256519472053412;0.38611993747637;0.413920162374502;0.4542767531757,0.22847258927763;0.191080872755408;0.170921706776404;0.110327049420961
5,8,5,0.756793862750,qokit-cpp-dd,0.240225283975926;0.364410302612956;0.381333903086927;0.405043092503092;0.446969303919019,0.225713913882918;0.190426834387097;0.1790692304385;0.161779879341361;0.0990455734921295
5,8,6,0.769319340387,qokit-cpp-dd,0.228563349494035;0.348877585169367;0.362027673213254;0.37256681732714;0.397000329361086;0.441946371656258,0.22304218396637;0.187932492793775;0.180249223020121;0.172733945857225;0.154349544516837;0.0901204644778133
5,8,7,0.779357020566,qokit-cpp-dd,0.219680197988445;0.336964095345968;0.34855932769715;0.353951670133876;0.36329226796422;0.39080110043781;0.438408779516051,0.220490967836277;0.185162812109925;0.178804542355113;0.175860546205586;0.167969397974231;0.147683477411226;0.0828777308665404
5,8,8,0.787595836808,qokit-cpp-dd,0.212622136339034;0.327418122930727;0.338366628221295;0.341257797549511;0.34472456310775;0.355697346616263;0.386512732834906;0.436096984183627,0.218121253788605;0.18243020358943;0.176595074406369;0.175631476601895;0.173072661787825;0.16375341298295;0.141544464134914;0.0767937608212957
5,8,9,0.794486749667,qokit-cpp-dd,0.206910105995947;0.319532638542104;0.330249679807284;0.331803795816814;0.332149148504066;0.336688933714399;0.349778100573947;0.383567987169706;0.434600207539933,0.215953610795938;0.179860487973716;0.174215874918462;0.174137449853853;0.173951512526681;0.170703453932043;0.159731366019243;0.135813296767075;0.071617252824897
5,8,10,0.800340287939,qokit-cpp-dd,0.202117454380637;0.312878396413772;0.32352802114666;0.324381699303746;0.322992891502719;0.323973179043932;0.330140154057932;0.345266276310256;0.38177483531049;0.433734286549207,0.213982863295083;0.177484162498616;0.17187582876614;0.172210562255276;0.173216364371507;0.172610185934683;0.168385710699593;0.155778688565841;0.130432932965712;0.0671098054472052
5,8,11,0.805377318628,qokit-cpp-dd,0.198105957300141;0.307037655260355;0.317819717980409;0.318256653150128;0.315843759819429;0.31492755000334;0.317101754514205;0.324893502774253;0.341950713067321;0.380815397251947;0.433366049432819,0.212144422012089;0.175268077664521;0.169674360105779;0.170163191867173;0.171784033911292;0.172672396554329;0.171257937026802;0.166001749089899;0.151884934022999;0.125375144969383;0.0631618930095278
5,8,12,0.809758468728,qokit-cpp-dd,0.194500255292897;0.301655870595249;0.312489122792464;0.312713274104843;0.309761954618365;0.307669692878044;0.30754274440133;0.310924392838368;0.320342296018436;0.339108340624285;0.380276472120359;0.43311988309853,0.210378771886877;0.173064022973283;0.16735620966331;0.167925889737489;0.169868764999043;0.171487428254232;0.171730529304829;0.169387168402986;0.163085973501301;0.147648896741605;0.120247529140708;0.0594428914971395
5,8,13,0.813601790429,qokit-cpp-dd,0.191133019168436;0.296712786449366;0.307608111434555;0.307625713180459;0.30436474212692;0.301600575902793;0.300109251232549;0.300801422330115;0.305487055963882;0.316460844195418;0.336848275983277;0.380051450639952;0.433031410501184,0.208679120301393;0.170958160069854;0.165056173455661;0.165623413781016;0.167740261652217;0.169782625214561;0.170852219645308;0.170382834040166;0.167088001137905;0.159814797450746;0.143241506740751;0.115200125480057;0.0560042579494345
5,8,14,0.816992261454,qokit-cpp-dd,0.187800812058916;0.292126383931434;0.302798677520764;0.302697692710605;0.299204768612145;0.296081464558034;0.293955953778585;0.293312764671178;0.295061571696387;0.301001212680837;0.313323772889994;0.335208568117416;0.379851333946629;0.43294547656689,0.206932959881011;0.168873533063689;0.162785980538546;0.163301626569377;0.16549102043462;0.167743331311423;0.169208767146068;0.16956259216077;0.168310227241675;0.164196830386464;0.156026675520277;0.138641278072563;0.110398406974695;0.0525710942335835
5,8,15,0.819977401406,qokit-cpp-dd,0.184468604949396;0.287719152186133;0.298052966862933;0.297820495050492;0.294177339694466;0.290818880234691;0.288346244418224;0.287159467217213;0.287421966047786;0.290217440598861;0.297286096242147;0.310828428772954;0.333980172015138;0.379667529076024;0.432859542632595,0.205186799460628;0.166837258426921;0.160568806453131;0.161001951198248;0.163200324363284;0.165554075040814;0.167226022014916;0.16791913966153;0.167601839549986;0.165652931905362;0.16079311610415;0.151890507845071;0.133983480879469;0.105792196296407;0.0491379305177324
6,7,1,0.652695526988,qokit-cpp-dd,0.450071593163103,0.176099772190682
6,7,2,0.709563555315,qokit-cpp-dd,0.358435118984132;0.52317535016392,0.195422653456317;0.131686572645622
6,7,3,0.744380807764,qokit-cpp-dd,0.316001854499343;0.461963586720158;0.503233760438922,0.196040279894261;0.162374902361269;0.112431377133075
6,7,4,0.768094241854,qokit-cpp-dd,0.291119481165669;0.424197927318808;0.450048596889864;0.490781100373858,0.192155399503065;0.16462207255623;0.152063479170043;0.0996602249081629
6,7,5,0.785559872653,qokit-cpp-dd,0.274275364313992;0.402116788275146;0.416147822697326;0.438011076481594;0.481832181081969,0.188651797650221;0.162596138714765;0.156697740259121;0.145558505444789;0.0901028266155506
6,7,6,0.799028035046,qokit-cpp-dd,0.262272697309953;0.386378366073084;0.396445793892906;0.404188598793406;0.427241424979658;0.475406036590447,0.185582533031754;0.159446619201996;0.15636890374458;0.152687072318307;0.140093926523598;0.0824310936796311
6,7,7,0.809743205622,qokit-cpp-dd,0.25315667563311;0.374209876823658;0.382748188389077;0.385026071976324;0.392474548294293;0.41898708669161;0.471004797305126,0.182827750557435;0.156340344592203;0.154208514596635;0.154219925283948;0.149696301690261;0.134997233249142;0.0760927822537539
6,7,8,0.818475162958,qokit-cpp-dd,0.24594038673966;0.364435188020486;0.372361593205741;0.371809903363887;0.372925317955192;0.382883350007945;0.41294728590771;0.46801941708504,0.180370158098362;0.153487068337891;0.151651949656033;0.153014562301935;0.153024042054256;0.146896836598443;0.130143100817153;0.0707482964987897
6,7,9,0.825727629401,qokit-cpp-dd,0.240038258378707;0.356353305218882;0.364081193762403;0.361988647628183;0.359773590069096;0.362486318510294;0.375341046289678;0.408628326051606;0.46596947305462,0.17819092197099;0.150917915563606;0.149124502083194;0.151110454593631;0.15269908085039;0.151896823212355;0.144120956816482;0.125517510127521;0.066200512873413
6,7,10,0.831847834454,qokit-cpp-dd,0.235058735518217;0.349509015932746;0.357199308403352;0.354272814596068;0.350142868418325;0.349235428100274;0.353904840784557;0.369502499619995;0.405654609529338;0.464671488900408,0.17624493872399;0.148602070564783;0.146761099404342;0.148996232361618;0.151450188570327;0.152372276430272;0.150660487847433;0.141280815181459;0.121103110045375;0.062236105671544
6,7,11,0.837082690664,qokit-cpp-dd,0.230812430032612;0.34334959773332;0.35133656164106;0.347981250485257;0.342603429780953;0.339683391339333;0.34047909920917;0.346920809479676;0.365069564419162;0.403675019139792;0.463966122029502,0.174429565540717;0.146482507048094;0.144610570949775;0.146905632149065;0.149747290370496;0.151779687024323;0.151866384270663;0.149236044384864;0.138404693310707;0.116919511183768;0.0587737044764084
6,7,12,0.841611051304,qokit-cpp-dd,0.227007904472559;0.337679132015084;0.345726257639766;0.342166970020027;0.336197404963392;0.331967060033396;0.330435879791676;0.332822513102558;0.340962711002774;0.361224621741554;0.402194292926506;0.463395798542221,0.172803302674907;0.144345891330555;0.14234981018188;0.144704717531273;0.147746414424542;0.150308756326729;0.151605595174013;0.150861270080192;0.147323455939216;0.1351429596292;0.112600429633136;0.0555058446994082
6,7,13,0.845560030489,qokit-cpp-dd,0.22324626031778;0.332397308373243;0.340162540695881;0.336508457571165;0.330231474095524;0.32537135716767;0.322705100593757;0.322485547510153;0.326290487072538;0.336035926776527;0.358148412018298;0.40088677155299;0.462835280087484,0.171131233438673;0.142265213435213;0.140106620596208;0.142454017874667;0.145598265328699;0.148396409604632;0.150157526157246;0.15075776605529;0.14926443307668;0.144760988772526;0.131536461280201;0.108438864967893;0.0522573802216673
6,7,14,0.849011091448,qokit-cpp-dd,0.219508739653046;0.327396057432612;0.334722827055511;0.330922008995139;0.324476711540079;0.319275878923506;0.316026278204938;0.314645586830246;0.3156168841651;0.320741075990046;0.331953103717788;0.35560975669247;0.399702733620309;0.462276697197417,0.169431410109188;0.140226721602725;0.137897603381979;0.140195276963812;0.143378649677719;0.146298435590533;0.148284065247876;0.149370621698759;0.149339589283618;0.147078676975376;0.141724397261992;0.127759867413091;0.104410886591983;0.0490163862205982
6,7,15,0.852014364944,qokit-cpp-dd,0.215771218988312;0.322575339388538;0.329408388472209;0.325398446820108;0.318818128401444;0.313423769028427;0.309847465082966;0.307966764441426;0.307606801996842;0.309690543864733;0.316029715206841;0.328532066830297;0.353458134907541;0.398608046408;0.461718114307349,0.167731586779703;0.138236610984952;0.13573730770539;0.137957846208654;0.141136676735382;0.144113574692948;0.146218164534453;0.147497160789389;0.148042626686114;0.147373141562209;0.144406729211655;0.138370661884354;0.12391144940061;0.100495334555336;0.045775392219529
6,8,1,0.642402453911,qokit-cpp-dd,0.419874764738495,0.176462672756784
6,8,2,0.695667215238,qokit-cpp-dd,0.334237501816802;0.485057834814684,0.195121118747536;0.131781139506396
6,8,3,0.728416661815,qokit-cpp-dd,0.294637699421517;0.428079815456434;0.464289821629447,0.195860037608564;0.161576166330059;0.112301504994323
6,8,4,0.750860987929,qokit-cpp-dd,0.271529599357186;0.393285131090382;0.415458443577668;0.451633186935156,0.19222955238081;0.164175477132164;0.150904010330534;0.0993680200496082
6,8,5,0.767488724089,qokit-cpp-dd,0.25576245716596;0.372701202974604;0.38437629726116;0.403766736511128;0.442688377518509,0.188831567964354;0.162387242171099;0.156075192231429;0.144190175414287;0.0897174520235313
6,8,6,0.780371435133,qokit-cpp-dd,0.24451733407524;0.358063297327721;0.365981558749811;0.372593321528846;0.393575840471562;0.43639591104822,0.185848510465279;0.159366190112474;0.155918174059123;0.151949450584569;0.138584248931886;0.0819845239696157
6,8,7,0.790667314731,qokit-cpp-dd,0.235985309073572;0.346753744012431;0.353284715164327;0.354863396459189;0.361363247528761;0.38585265301827;0.431987300598323,0.183163374898;0.156355309302707;0.153932746157197;0.153612036147134;0.148874218395697;0.133389867870909;0.0756060924049217
6,8,8,0.799094235318,qokit-cpp-dd,0.229252534733663;0.337676000435397;0.343637420830287;0.342652716769601;0.343473962967404;0.352245163848888;0.380201953720822;0.428933732899824,0.180758039314376;0.153573622966508;0.151473515938637;0.152637624413538;0.152292409731458;0.145978485064252;0.128452201110313;0.0702354474768465
6,8,9,0.806122188948,qokit-cpp-dd,0.223843729617924;0.330253884067148;0.335961637289983;0.33354681692544;0.331328185556563;0.333781903312872;0.345101747040178;0.376177975074183;0.426794644000686,0.178660268046903;0.151070661891059;0.149020968453335;0.15083382196273;0.152260386765566;0.151065711455605;0.14309611183813;0.123750372068703;0.0656579848298087
6,8,10,0.812075228335,qokit-cpp-dd,0.219258635140275;0.323813656143487;0.329510244731661;0.326431535812408;0.322401157854572;0.321459354834411;0.325895459995599;0.339551168291626;0.373315908795854;0.425345261240665,0.176724005658349;0.148754837385979;0.146709055566714;0.148795373211486;0.151104440212761;0.151865437508811;0.149715552008875;0.140126469476683;0.119283417200088;0.0616901739720344
6,8,11,0.817184146227,qokit-cpp-dd,0.215403496809383;0.31833789709001;0.324101633243914;0.320521851219006;0.315394599802289;0.312659832004436;0.313365445077097;0.319460630111562;0.335418652315118;0.371487815417103;0.424517810198932,0.174990821244101;0.146714415230965;0.144614777190605;0.146734773748438;0.149498379959099;0.151417638995732;0.151272530404876;0.148186281461299;0.137112243125542;0.115002703256505;0.058177150947736
6,8,12,0.821616634766,qokit-cpp-dd,0.211714959243693;0.313012717249503;0.319037492578422;0.315141555356721;0.309444172305985;0.305558655725247;0.304097254267837;0.306210669909976;0.314028934691574;0.331770219054662;0.370137601643911;0.423795780477594,0.173226868440609;0.144725383645739;0.142393974134548;0.144582713786693;0.147524886753173;0.150005210400055;0.151165725047469;0.150159910021951;0.146110634440212;0.133722517651722;0.110620942776579;0.054846544943718
6,8,13,0.825490637782,qokit-cpp-dd,0.208070120570322;0.308039718129059;0.313945878901737;0.309956732569091;0.303900584859345;0.299433457424487;0.297001079690341;0.296707167802198;0.300203950323475;0.309485344273972;0.328882763832212;0.368895203805814;0.423075476847851,0.171426562372472;0.142738278744837;0.140228208578418;0.142382257306514;0.145423151364683;0.148121158349018;0.149754638430385;0.150199102840434;0.14840782328285;0.143382920235844;0.130004676005595;0.106411851822163;0.0515194963808832
6,8,14,0.828880294409,qokit-cpp-dd,0.204467621485914;0.303333911826053;0.308943679015928;0.304852495738618;0.298606852291994;0.293776232257035;0.290806947697298;0.289512190703034;0.290368689201088;0.295088703590839;0.305696885139129;0.32649477319952;0.367742872654472;0.422357158666708,0.169593684843605;0.140750611534106;0.13809705616056;0.14018361117876;0.143250201470465;0.146064456469566;0.147910103483675;0.148851164821655;0.148635992701947;0.146061389070106;0.140205480848774;0.1261361439863;0.102331557775845;0.0482005533602064
6,8,15,0.831830356285,qokit-cpp-dd,0.200865122401507;0.298785720839989;0.30402616301092;0.299791989027287;0.293421403002859;0.288378644661084;0.285073021554761;0.283318058709991;0.283009367761038;0.284903947648888;0.290731621199799;0.302508626790921;0.324459828132927;0.366652543356015;0.421638840485564,0.167760807314737;0.13878505713507;0.136006899516166;0.138013890926675;0.141062568014227;0.143924720293853;0.145883711166043;0.147006629874945;0.147382288473134;0.146513365367563;0.143240094757748;0.136731858905036;0.122207108530712;0.0983600281617616;0.0448816103395296
6,8,16,0.834335245251,qokit-cpp-dd,0.197262623317099;0.294353053632508;0.298970654973676;0.294919229708462;0.288104414602812;0.283203516359713;0.27959878503012;0.277628976782637;0.276841424070187;0.277436988274449;0.280259147544859;0.287027225934743;0.299934387385574;0.322639069448218;0.365587566122295;0.420920522304421,0.165927929785869;0.136844040095884;0.134012101550229;0.135866586188212;0.138921735961079;0.141771317093621;0.143748297243181;0.144951339325758;0.145545594148112;0.145272041800649;0.143973671652795;0.139883304931529;0.133125671171948;0.118218232286573;0.0944877476149843;0.0415626673188526
7,8,1,0.647730808612,qokit-cpp-dd,0.429503505006556,0.158596793594938
7,8,2,0.702648637732,qokit-cpp-dd,0.346074046898319;0.487672634673476,0.172011829472555;0.119171633478159
7,8,3,0.736252818388,qokit-cpp-dd,0.307417675048323;0.433375177711669;0.464229423394103,0.170928577284531;0.144131191667767;0.102248144781668
7,8,4,0.759208520489,qokit-cpp-dd,0.28497235316024;0.399799463663717;0.417034695555036;0.449784571062189,0.166732807321623;0.145018826393576;0.136091160815909;0.0909078328450574
7,8,5,0.776148492906,qokit-cpp-dd,0.269581198489727;0.380095509811798;0.387049326394937;0.402952028285219;0.439683825299635,0.163064415930565;0.142638080149712;0.139493019546229;0.130994482751248;0.0823913313856015
7,8,6,0.789236131131,qokit-cpp-dd,0.258610417380054;0.36616617121766;0.369376017531758;0.372718156401407;0.391071812705759;0.432350021202425,0.16002403053062;0.139449719264503;0.138648081964016;0.136824536751654;0.126618012765625;0.0755626130450451
7,8,7,0.799666165366,qokit-cpp-dd,0.250320001959833;0.355325311399573;0.357225467062231;0.355563898593246;0.359894201210855;0.382074467362939;0.427216158622204,0.157358203077869;0.136429667549618;0.136453710858122;0.137689821581454;0.134811540924667;0.122388380444206;0.0698444631961276
7,8,8,0.808179033558,qokit-cpp-dd,0.243739415488725;0.346606031018012;0.347991841282148;0.343707496958989;0.342423766210689;0.349566960320739;0.37544845660377;0.423582132086106,0.155029934458967;0.133714964301585;0.133963822174353;0.13639608658427;0.1372937755138;0.132766737892545;0.118277837389123;0.0650116031763221
7,8,9,0.815259493999,qokit-cpp-dd,0.238417475559012;0.339273419774417;0.340589240440858;0.33487569749794;0.330529369028967;0.331433803145613;0.341518567881191;0.370603468477627;0.420977004848055,0.152954121424094;0.131293694163621;0.13157701283512;0.134532563984733;0.136809971262175;0.136770216300632;0.13061163184008;0.114284151548527;0.0608826489747584
7,8,10,0.821241263451,qokit-cpp-dd,0.234619555133996;0.333544106131781;0.334364811811524;0.327997132622302;0.321872646070157;0.319458763947512;0.322594148951108;0.335356721337177;0.367232478784759;0.419245660653647,0.151442186391476;0.129177304298835;0.12939217697342;0.132559592604564;0.135546984918211;0.137069707557042;0.136061743989933;0.128347473230973;0.110464717773127;0.0572843683496072
7,8,11,0.826362219793,qokit-cpp-dd,0.230881140967422;0.328149057992594;0.328624000407497;0.321720964458512;0.314718851889403;0.310394365378469;0.309926838683886;0.315055956012047;0.330003458437689;0.364438955815788;0.417674662363153,0.149810310963591;0.127165974661039;0.127134869229195;0.130404223111038;0.133808718449535;0.136115134729986;0.136699535064771;0.134700205681624;0.125564429606042;0.106414667098622;0.05389219500651
7,8,12,0.830787423167,qokit-cpp-dd,0.227165555710249;0.323103407519851;0.323062237721871;0.31577912317093;0.308238059168562;0.303082077920746;0.300671960607443;0.301835421937412;0.308687959139363;0.325562557028618;0.361886148046494;0.416115083072991,0.148146607609975;0.125207006784335;0.124947188035542;0.128179083378159;0.131757203216442;0.134453740583033;0.135847273404031;0.135621543477297;0.13258638987694;0.122329938538582;0.102468602632241;0.0505182818240248
7,8,13,0.834622511722,qokit-cpp-dd,0.22349210937914;0.31833988952405;0.317718526970769;0.310059231520707;0.302139896340379;0.296477365587533;0.293360917688155;0.292303880888002;0.294889498411387;0.303274688589442;0.321743857317645;0.359506230526885;0.414558129713335,0.146459011113615;0.123269269407958;0.122816301620059;0.125959656811606;0.12958103970065;0.132464449124576;0.134189531677201;0.134908875149753;0.133857889247787;0.129920072516159;0.118860203498841;0.0986118176087461;0.0471514505032652
